Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
40;Telemark;4020;Midt-Telemark;;;SP;Senterpartiet;29,53488;8381;595;802;1397;;;9;0;
40;Telemark;4020;Midt-Telemark;;;KRF;Kristelig Folkeparti;4,75687;8381;108;117;225;;;1;0;
40;Telemark;4020;Midt-Telemark;;;MDG;Miljøpartiet De Grønne;7,50529;8381;189;166;355;;;2;0;
40;Telemark;4020;Midt-Telemark;;;V;Venstre;8,16068;8381;183;203;386;;;2;0;
40;Telemark;4020;Midt-Telemark;;;H;Høyre;12,05074;8381;290;280;570;;;4;0;
40;Telemark;4020;Midt-Telemark;;;FRP;Fremskrittspartiet;12,57928;8381;262;333;595;;;4;0;
40;Telemark;4022;Seljord;;;A;Arbeiderpartiet;22,22222;2329;143;191;334;;;4;0;
40;Telemark;4022;Seljord;;;RØDT;Rødt;8,3167;2329;43;82;125;;;1;0;
40;Telemark;4022;Seljord;;;SP;Senterpartiet;17,36527;2329;83;178;261;;;3;0;
40;Telemark;4022;Seljord;;;H;Høyre;26,87957;2329;143;261;404;;;5;0;
40;Telemark;4022;Seljord;;;FRP;Fremskrittspartiet;25,21623;2329;158;221;379;;;4;0;
40;Telemark;4024;Hjartdal;;;A;Arbeiderpartiet;56,16967;1254;116;321;437;;;10;0;
40;Telemark;4024;Hjartdal;;;SP;Senterpartiet;30,07712;1254;42;192;234;;;5;0;
40;Telemark;4024;Hjartdal;;;KRF;Kristelig Folkeparti;13,75321;1254;33;74;107;;;2;0;
40;Telemark;4026;Tinn;;;A;Arbeiderpartiet;32,1663;4601;379;503;882;;;8;0;
40;Telemark;4026;Tinn;;;SV;SV - Sosialistisk Venstreparti;15,17141;4601;202;214;416;;;4;0;
40;Telemark;4026;Tinn;;;SP;Senterpartiet;16,41138;4601;136;314;450;;;4;0;
40;Telemark;4026;Tinn;;;MDG;Miljøpartiet De Grønne;2,22465;4601;19;42;61;;;0;0;
40;Telemark;4026;Tinn;;;V;Venstre;3,1364;4601;33;53;86;;;1;0;
40;Telemark;4026;Tinn;;;H;Høyre;22,90299;4601;215;413;628;;;6;0;
40;Telemark;4026;Tinn;;;FRP;Fremskrittspartiet;7,98687;4601;98;121;219;;;2;0;
40;Telemark;4028;Kviteseid;;;A;Arbeiderpartiet;27,29529;1990;110;220;330;;;5;0;
40;Telemark;4028;Kviteseid;;;SP;Senterpartiet;27,21257;1990;74;255;329;;;4;0;
40;Telemark;4028;Kviteseid;;;KRF;Kristelig Folkeparti;27,62614;1990;126;208;334;;;5;0;
40;Telemark;4028;Kviteseid;;;V;Venstre;4,88007;1990;17;42;59;;;1;0;
40;Telemark;4028;Kviteseid;;;H;Høyre;12,98594;1990;53;104;157;;;2;0;
40;Telemark;4030;Nissedal;;;A;Arbeiderpartiet;27,62692;1151;123;111;234;;;5;0;
40;Telemark;4030;Nissedal;;;SP;Senterpartiet;34,35655;1151;88;203;291;;;6;0;
40;Telemark;4030;Nissedal;;;KRF;Kristelig Folkeparti;17,23731;1151;79;67;146;;;3;0;
40;Telemark;4030;Nissedal;;;H;Høyre;13,93152;1151;47;71;118;;;2;0;
40;Telemark;4030;Nissedal;;;FRP;Fremskrittspartiet;6,8477;1151;28;30;58;;;1;0;
40;Telemark;4032;Fyresdal;;;A;Arbeiderpartiet;55,18395;979;123;207;330;;;9;0;
40;Telemark;4032;Fyresdal;;;SP;Senterpartiet;44,81605;979;97;171;268;;;8;0;
40;Telemark;4034;Tokke;;;A;Arbeiderpartiet;28,76254;1759;93;251;344;;;6;0;
40;Telemark;4034;Tokke;;;SV;SV - Sosialistisk Venstreparti;5,51839;1759;21;45;66;;;1;0;
40;Telemark;4034;Tokke;;;SP;Senterpartiet;43,7291;1759;119;404;523;;;10;0;
40;Telemark;4034;Tokke;;;KRF;Kristelig Folkeparti;4,01338;1759;22;26;48;;;1;0;
40;Telemark;4034;Tokke;;;MDG;Miljøpartiet De Grønne;6,60535;1759;27;52;79;;;1;0;
40;Telemark;4034;Tokke;;;H;Høyre;11,37124;1759;47;89;136;;;2;0;
40;Telemark;4036;Vinje;;;A;Arbeiderpartiet;12,78539;2980;89;163;252;;;3;0;
40;Telemark;4036;Vinje;;;SV;SV - Sosialistisk Venstreparti;14,40893;2980;133;151;284;;;4;0;
40;Telemark;4036;Vinje;;;SP;Senterpartiet;31,81126;2980;186;441;627;;;8;0;
40;Telemark;4036;Vinje;;;H;Høyre;5,93607;2980;47;70;117;;;1;0;
40;Telemark;4036;Vinje;;;FRP;Fremskrittspartiet;3,95738;2980;16;62;78;;;1;0;
40;Telemark;4036;Vinje;;;INP;Industri- og Næringspartiet;16,79351;2980;99;232;331;;;4;0;
40;Telemark;4036;Vinje;;;VBY;Vinje tverrpolitiske bygdeliste;14,30746;2980;70;212;282;;;4;0;
42;Agder;4201;Risør;;;A;Arbeiderpartiet;32,63129;5600;461;732;1193;1,87647;;9;0;
42;Agder;4201;Risør;;;RØDT;Rødt;9,38184;5600;159;184;343;-0,57534;;3;0;
42;Agder;4201;Risør;;;SP;Senterpartiet;3,99344;5600;29;117;146;-1,60078;;1;0;
42;Agder;4201;Risør;;;V;Venstre;12,58206;5600;103;357;460;2,41075;;4;0;
42;Agder;4201;Risør;;;H;Høyre;32,7954;5600;511;688;1199;3,83395;;9;0;
42;Agder;4201;Risør;;;FRP;Fremskrittspartiet;8,61597;5600;98;217;315;0,2648;;3;0;
42;Agder;4202;Grimstad;;;A;Arbeiderpartiet;18,46973;19142;1081;1036;2117;-2,49366;;6;0;
42;Agder;4202;Grimstad;;;SV;SV - Sosialistisk Venstreparti;7,33729;19142;487;354;841;2,51105;;3;0;
42;Agder;4202;Grimstad;;;RØDT;Rødt;2,08515;19142;126;113;239;-0,12299;;1;0;
42;Agder;4202;Grimstad;;;SP;Senterpartiet;6,40377;19142;284;450;734;-3,49095;;2;0;
42;Agder;4202;Grimstad;;;KRF;Kristelig Folkeparti;12,99948;19142;730;760;1490;-2,80226;;5;0;
42;Agder;4202;Grimstad;;;MDG;Miljøpartiet De Grønne;2,54755;19142;140;152;292;-2,51161;;1;0;
42;Agder;4202;Grimstad;;;V;Venstre;5,8105;19142;335;331;666;-2,6587;;2;0;
42;Agder;4202;Grimstad;;;H;Høyre;24,4111;19142;1480;1318;2798;3,28001;;8;0;
42;Agder;4202;Grimstad;;;FRP;Fremskrittspartiet;10,93177;19142;611;642;1253;0,83208;;4;0;
42;Agder;4202;Grimstad;;;INP;Industri- og Næringspartiet;5,4528;19142;275;350;625;5,4528;;2;0;
42;Agder;4202;Grimstad;;;KRISTNE;Konservativt;2,28581;19142;125;137;262;0,97211;;1;0;
42;Agder;4202;Grimstad;;;LIBS;Liberalistene;0,4624;19142;20;33;53;0,22947;;0;0;
42;Agder;4202;Grimstad;;;PS;Partiet Sentrum;0,80265;19142;51;41;92;0,80265;;0;0;
42;Agder;4203;Arendal;;;A;Arbeiderpartiet;30,66062;36786;2817;3871;6688;3,87767;;13;0;
42;Agder;4203;Arendal;;;SV;SV - Sosialistisk Venstreparti;11,68111;36786;1262;1286;2548;4,05623;;5;0;
42;Agder;4203;Arendal;;;RØDT;Rødt;2,41141;36786;275;251;526;0,40246;;1;0;
42;Agder;4203;Arendal;;;SP;Senterpartiet;3,06698;36786;156;513;669;-3,87303;;1;0;
42;Agder;4203;Arendal;;;KRF;Kristelig Folkeparti;5,18498;36786;417;714;1131;-0,54509;;2;0;
42;Agder;4203;Arendal;;;MDG;Miljøpartiet De Grønne;1,42576;36786;162;149;311;-2,16752;;0;0;
42;Agder;4203;Arendal;;;V;Venstre;3,37413;36786;328;408;736;-0,00912;;1;0;
42;Agder;4203;Arendal;;;H;Høyre;17,24201;36786;1809;1952;3761;-1,92519;;7;0;
42;Agder;4203;Arendal;;;FRP;Fremskrittspartiet;17,06322;36786;1368;2354;3722;5,16476;;7;0;
42;Agder;4203;Arendal;;;AAN;Alliansen - Alternativ for Norge;0,60514;36786;43;89;132;0,60514;;0;0;
42;Agder;4203;Arendal;;;HELSE;Helsepartiet;2,36556;36786;234;282;516;0,0781;;1;0;
42;Agder;4203;Arendal;;;KRISTNE;Konservativt;1,41659;36786;101;208;309;0,20209;;0;0;
42;Agder;4203;Arendal;;;LIBS;Liberalistene;0,31633;36786;25;44;69;-0,08546;;0;0;
42;Agder;4203;Arendal;;;PP;Pensjonistpartiet;2,37932;36786;234;285;519;-0,67063;;1;0;
42;Agder;4203;Arendal;;;AL;Arendalslista;0,80686;36786;61;115;176;0,80686;;0;0;
42;Agder;4204;Kristiansand;;;A;Arbeiderpartiet;14,1673;90614;4165;3885;8050;-4,1366;;8;0;
42;Agder;4204;Kristiansand;;;SV;SV - Sosialistisk Venstreparti;6,20017;90614;1903;1620;3523;0,07328;;4;0;
42;Agder;4204;Kristiansand;;;RØDT;Rødt;2,8317;90614;917;692;1609;-0,04335;;2;0;
42;Agder;4204;Kristiansand;;;SP;Senterpartiet;2,66803;90614;714;802;1516;-1,93027;;2;0;
42;Agder;4204;Kristiansand;;;KRF;Kristelig Folkeparti;12,28771;90614;3375;3607;6982;0,80358;;7;0;
42;Agder;4204;Kristiansand;;;MDG;Miljøpartiet De Grønne;4,21675;90614;1270;1126;2396;-3,31196;;2;0;
42;Agder;4204;Kristiansand;;;V;Venstre;4,49658;90614;1215;1340;2555;1,18045;;3;0;
42;Agder;4204;Kristiansand;;;H;Høyre;29,20399;90614;9013;7581;16594;11,47867;;17;0;
42;Agder;4204;Kristiansand;;;FRP;Fremskrittspartiet;9,13219;90614;2430;2759;5189;3,60887;;5;0;
42;Agder;4204;Kristiansand;;;DEMN;Norgesdemokratene;0,31854;90614;104;77;181;-13,0942;;0;0;
42;Agder;4204;Kristiansand;;;FNB;Folkets Parti;0,49982;90614;117;167;284;0,49982;;0;0;
42;Agder;4204;Kristiansand;;;INP;Industri- og Næringspartiet;2,49556;90614;661;757;1418;2,49556;;1;0;
42;Agder;4204;Kristiansand;;;KRISTNE;Konservativt;1,56632;90614;401;489;890;-0,18014;;1;0;
42;Agder;4204;Kristiansand;;;LIBS;Liberalistene;0,28335;90614;89;72;161;-0,03273;;0;0;
42;Agder;4204;Kristiansand;;;NKP;Norges Kommunistiske Parti;0,17775;90614;43;58;101;0,17775;;0;0;
42;Agder;4204;Kristiansand;;;PP;Pensjonistpartiet;4,83096;90614;1451;1294;2745;3,71308;;3;0;
42;Agder;4204;Kristiansand;;;PS;Partiet Sentrum;1,52056;90614;407;457;864;1,52056;;1;0;
42;Agder;4204;Kristiansand;;;KLEPP;Kleppelista;2,30021;90614;690;617;1307;2,30021;;1;0;
42;Agder;4204;Kristiansand;;;SOP;Sørlandspartiet;0,80252;90614;211;245;456;0,80252;;0;0;
42;Agder;4205;Lindesnes;;;A;Arbeiderpartiet;11,90143;18374;759;685;1444;-9,44134;;5;0;
42;Agder;4205;Lindesnes;;;SV;SV - Sosialistisk Venstreparti;6,55238;18374;448;347;795;3,38291;;3;0;
42;Agder;4205;Lindesnes;;;RØDT;Rødt;1,52477;18374;98;87;185;0,07636;;0;0;
42;Agder;4205;Lindesnes;;;SP;Senterpartiet;4,96992;18374;189;414;603;-6,42141;;2;0;
42;Agder;4205;Lindesnes;;;KRF;Kristelig Folkeparti;8,44803;18374;452;573;1025;-0,58323;;4;0;
42;Agder;4205;Lindesnes;;;MDG;Miljøpartiet De Grønne;2,63744;18374;176;144;320;-2,08268;;1;0;
42;Agder;4205;Lindesnes;;;V;Venstre;14,8026;18374;1016;780;1796;10,59369;;6;0;
42;Agder;4205;Lindesnes;;;H;Høyre;15,47845;18374;992;886;1878;0,30421;;6;0;
42;Agder;4205;Lindesnes;;;FRP;Fremskrittspartiet;23,47317;18374;1385;1463;2848;-3,24575;;9;0;
42;Agder;4205;Lindesnes;;;DEMN;Norgesdemokratene;1,31872;18374;84;76;160;1,31872;;0;0;
42;Agder;4205;Lindesnes;;;INP;Industri- og Næringspartiet;5,84357;18374;318;391;709;5,84357;;2;0;
42;Agder;4205;Lindesnes;;;KRISTNE;Konservativt;3,04953;18374;200;170;370;1,99305;;1;0;
42;Agder;4206;Farsund;;;A;Arbeiderpartiet;17,18689;7662;478;403;881;-9,67422;;5;0;
42;Agder;4206;Farsund;;;SV;SV - Sosialistisk Venstreparti;5,26726;7662;169;101;270;0,55586;;2;0;
42;Agder;4206;Farsund;;;SP;Senterpartiet;7,41319;7662;166;214;380;-1,35695;;2;0;
42;Agder;4206;Farsund;;;KRF;Kristelig Folkeparti;15,25556;7662;362;420;782;-0,59188;;4;0;
42;Agder;4206;Farsund;;;MDG;Miljøpartiet De Grønne;0,95591;7662;28;21;49;0,95591;;0;0;
42;Agder;4206;Farsund;;;V;Venstre;2,51658;7662;69;60;129;-0,93029;;1;0;
42;Agder;4206;Farsund;;;H;Høyre;12,77799;7662;345;310;655;-1,74373;;4;0;
42;Agder;4206;Farsund;;;FRP;Fremskrittspartiet;33,61295;7662;872;851;1723;11,89156;;10;0;
42;Agder;4206;Farsund;;;INP;Industri- og Næringspartiet;5,01366;7662;124;133;257;5,01366;;1;0;
42;Agder;4207;Flekkefjord;;;A;Arbeiderpartiet;8,53141;7118;215;187;402;-2,93042;;3;0;
42;Agder;4207;Flekkefjord;;;SV;SV - Sosialistisk Venstreparti;4,2657;7118;125;76;201;-0,12203;;2;0;
42;Agder;4207;Flekkefjord;;;RØDT;Rødt;3,33192;7118;87;70;157;0,17544;;1;0;
42;Agder;4207;Flekkefjord;;;SP;Senterpartiet;5,75127;7118;115;156;271;-13,43386;;2;0;
42;Agder;4207;Flekkefjord;;;KRF;Kristelig Folkeparti;13,75212;7118;309;339;648;-0,21698;;5;0;
42;Agder;4207;Flekkefjord;;;V;Venstre;4,60526;7118;109;108;217;-2,15543;;2;0;
42;Agder;4207;Flekkefjord;;;H;Høyre;11,82088;7118;296;261;557;-11,50573;;5;0;
42;Agder;4207;Flekkefjord;;;FRP;Fremskrittspartiet;45,0764;7118;1137;987;2124;28,68956;;14;0;
42;Agder;4207;Flekkefjord;;;VEL;Flekkefjords Vel;2,86503;7118;76;59;135;2,86503;;1;0;
42;Agder;4211;Gjerstad;;;A;Arbeiderpartiet;19,0671;1981;136;97;233;-17,86612;;3;0;
42;Agder;4211;Gjerstad;;;RØDT;Rødt;5,89198;1981;41;31;72;5,89198;;1;0;
42;Agder;4211;Gjerstad;;;SP;Senterpartiet;20,45827;1981;111;139;250;-13,25979;;4;0;
42;Agder;4211;Gjerstad;;;KRF;Kristelig Folkeparti;7,52864;1981;45;47;92;1,0983;;1;0;
42;Agder;4211;Gjerstad;;;H;Høyre;32,97872;1981;212;191;403;19,04632;;6;0;
42;Agder;4211;Gjerstad;;;FRP;Fremskrittspartiet;14,07529;1981;71;101;172;5,0893;;2;0;
42;Agder;4212;Vegårshei;;;A;Arbeiderpartiet;26,80921;1665;143;183;326;2,71867;;5;0;
42;Agder;4212;Vegårshei;;;SP;Senterpartiet;24,01316;1665;81;211;292;-2,34092;;4;0;
42;Agder;4212;Vegårshei;;;KRF;Kristelig Folkeparti;35,52632;1665;158;274;432;-4,65153;;6;0;
42;Agder;4212;Vegårshei;;;H;Høyre;13,65132;1665;77;89;166;4,27379;;2;0;
42;Agder;4213;Tvedestrand;;;A;Arbeiderpartiet;20,06504;5010;337;280;617;-0,11901;;5;0;
42;Agder;4213;Tvedestrand;;;SV;SV - Sosialistisk Venstreparti;7,5122;5010;113;118;231;7,5122;;2;0;
42;Agder;4213;Tvedestrand;;;RØDT;Rødt;2,79675;5010;32;54;86;1,8765;;0;0;
42;Agder;4213;Tvedestrand;;;SP;Senterpartiet;12;5010;155;214;369;-7,23313;;3;0;
42;Agder;4213;Tvedestrand;;;KRF;Kristelig Folkeparti;5,72358;5010;66;110;176;1,24505;;1;0;
42;Agder;4213;Tvedestrand;;;V;Venstre;4,4878;5010;67;71;138;-4,8987;;1;0;
42;Agder;4213;Tvedestrand;;;H;Høyre;32,26016;5010;604;388;992;10,0209;;7;0;
42;Agder;4213;Tvedestrand;;;FRP;Fremskrittspartiet;7,15447;5010;109;111;220;2,73729;;2;0;
42;Agder;4213;Tvedestrand;;;INP;Industri- og Næringspartiet;8;5010;105;141;246;8;;2;0;
42;Agder;4214;Froland;;;A;Arbeiderpartiet;22,44898;4801;223;426;649;-0,62517;;4;0;
42;Agder;4214;Froland;;;SV;SV - Sosialistisk Venstreparti;4,46212;4801;55;74;129;4,46212;;1;0;
42;Agder;4214;Froland;;;SP;Senterpartiet;15,84227;4801;155;303;458;-6,94391;;3;0;
42;Agder;4214;Froland;;;KRF;Kristelig Folkeparti;22,10308;4801;221;418;639;-7,12658;;4;0;
42;Agder;4214;Froland;;;H;Høyre;7,02179;4801;64;139;203;1,69422;;1;0;
42;Agder;4214;Froland;;;FRP;Fremskrittspartiet;19,82013;4801;227;346;573;6,53719;;4;0;
42;Agder;4214;Froland;;;KRISTNE;Konservativt;8,30163;4801;94;146;240;4,01797;;2;0;
42;Agder;4215;Lillesand;;;A;Arbeiderpartiet;17,46786;8857;421;571;992;-1,65193;;5;0;
42;Agder;4215;Lillesand;;;SV;SV - Sosialistisk Venstreparti;7,18436;8857;176;232;408;1,32242;;2;0;
42;Agder;4215;Lillesand;;;RØDT;Rødt;2,94066;8857;86;81;167;0,63971;;1;0;
42;Agder;4215;Lillesand;;;SP;Senterpartiet;4,52544;8857;80;177;257;-2,66959;;1;0;
42;Agder;4215;Lillesand;;;KRF;Kristelig Folkeparti;8,18806;8857;179;286;465;0,06169;;2;0;
42;Agder;4215;Lillesand;;;MDG;Miljøpartiet De Grønne;3,01109;8857;72;99;171;-1,84647;;1;0;
42;Agder;4215;Lillesand;;;V;Venstre;5,19458;8857;106;189;295;-3,35181;;1;0;
42;Agder;4215;Lillesand;;;H;Høyre;29,4418;8857;711;961;1672;1,55649;;8;0;
42;Agder;4215;Lillesand;;;FRP;Fremskrittspartiet;9,20937;8857;214;309;523;1,57606;;3;0;
42;Agder;4215;Lillesand;;;PP;Pensjonistpartiet;12,83677;8857;338;391;729;4,36343;;3;0;
42;Agder;4216;Birkenes;;;A;Arbeiderpartiet;12,53573;4068;149;158;307;-3,16241;;3;0;
42;Agder;4216;Birkenes;;;SV;SV - Sosialistisk Venstreparti;3,34831;4068;44;38;82;3,34831;;1;0;
42;Agder;4216;Birkenes;;;RØDT;Rødt;2,04165;4068;27;23;50;2,04165;;0;0;
42;Agder;4216;Birkenes;;;SP;Senterpartiet;21,55982;4068;226;302;528;-11,73316;;4;0;
42;Agder;4216;Birkenes;;;KRF;Kristelig Folkeparti;15,02654;4068;185;183;368;4,53421;;3;0;
42;Agder;4216;Birkenes;;;V;Venstre;1,18416;4068;16;13;29;-1,15644;;0;0;
42;Agder;4216;Birkenes;;;H;Høyre;27,07227;4068;317;346;663;4,99802;;6;0;
42;Agder;4216;Birkenes;;;FRP;Fremskrittspartiet;9,67742;4068;108;129;237;0,59752;;2;0;
42;Agder;4216;Birkenes;;;INP;Industri- og Næringspartiet;7,5541;4068;87;98;185;7,5541;;2;0;
42;Agder;4217;Åmli;;;A;Arbeiderpartiet;40;1420;182;182;364;9,91614;;7;0;
42;Agder;4217;Åmli;;;RØDT;Rødt;6,37363;1420;33;25;58;6,37363;;1;0;
42;Agder;4217;Åmli;;;SP;Senterpartiet;37,47253;1420;127;214;341;-9,48764;;6;0;
42;Agder;4217;Åmli;;;H;Høyre;16,15385;1420;64;83;147;2,0029;;3;0;
42;Agder;4218;Iveland;;;A;Arbeiderpartiet;11,68831;1015;27;54;81;-0,68862;;2;0;
42;Agder;4218;Iveland;;;SP;Senterpartiet;19,91342;1015;47;91;138;-15,81091;;3;0;
42;Agder;4218;Iveland;;;KRF;Kristelig Folkeparti;28,28283;1015;57;139;196;6,76384;;5;0;
42;Agder;4218;Iveland;;;H;Høyre;30,15873;1015;40;169;209;8,4991;;5;0;
42;Agder;4218;Iveland;;;FRP;Fremskrittspartiet;9,95671;1015;15;54;69;1,2366;;2;0;
42;Agder;4219;Evje og Hornnes;;;A;Arbeiderpartiet;31,23273;2894;271;294;565;-5,90386;;7;0;
42;Agder;4219;Evje og Hornnes;;;SV;SV - Sosialistisk Venstreparti;2,32172;2894;27;15;42;-0,03702;;0;0;
42;Agder;4219;Evje og Hornnes;;;RØDT;Rødt;2,10061;2894;17;21;38;-0,25814;;0;0;
42;Agder;4219;Evje og Hornnes;;;SP;Senterpartiet;7,07573;2894;55;73;128;-6,41851;;2;0;
42;Agder;4219;Evje og Hornnes;;;KRF;Kristelig Folkeparti;19,9005;2894;131;229;360;-2,04136;;4;0;
42;Agder;4219;Evje og Hornnes;;;V;Venstre;10,77944;2894;109;86;195;3,8129;;2;0;
42;Agder;4219;Evje og Hornnes;;;H;Høyre;20,34273;2894;178;190;368;9,8655;;5;0;
42;Agder;4219;Evje og Hornnes;;;FRP;Fremskrittspartiet;6,24655;2894;56;57;113;0,9805;;1;0;
42;Agder;4220;Bygland;;;A;Arbeiderpartiet;22,67884;931;66;83;149;-7,14825;;4;0;
42;Agder;4220;Bygland;;;SP;Senterpartiet;27,85388;931;87;96;183;0,18818;;4;0;
42;Agder;4220;Bygland;;;H;Høyre;41,55251;931;73;200;273;16,62456;;6;0;
42;Agder;4220;Bygland;;;PP;Pensjonistpartiet;7,91476;931;28;24;52;7,91476;;1;0;
42;Agder;4221;Valle;;;A;Arbeiderpartiet;22,6209;969;60;85;145;-16,33615;;3;0;
42;Agder;4221;Valle;;;SP;Senterpartiet;29,64119;969;62;128;190;-10,84961;;5;0;
42;Agder;4221;Valle;;;H;Høyre;23,08892;969;55;93;148;7,138;;3;0;
42;Agder;4221;Valle;;;BLVA;Bygdelista Valle;24,64899;969;66;92;158;24,64899;;4;0;
42;Agder;4222;Bykle;;;A;Arbeiderpartiet;26,60714;793;74;75;149;-3,41198;;4;0;
42;Agder;4222;Bykle;;;SP;Senterpartiet;18,03571;793;46;55;101;-3,188;;2;0;
42;Agder;4222;Bykle;;;KRF;Kristelig Folkeparti;7,14286;793;25;15;40;0,6419;;1;0;
42;Agder;4222;Bykle;;;V;Venstre;17,85714;793;34;66;100;5,04644;;2;0;
42;Agder;4222;Bykle;;;H;Høyre;22,67857;793;62;65;127;-6,76694;;3;0;
42;Agder;4222;Bykle;;;BYKB;Bykle Bygdeliste;7,67857;793;15;28;43;7,67857;;1;0;
42;Agder;4223;Vennesla;;;A;Arbeiderpartiet;14,80483;11868;444;599;1043;-2,69948;;4;0;
42;Agder;4223;Vennesla;;;SV;SV - Sosialistisk Venstreparti;4,72676;11868;131;202;333;0,56248;;1;0;
42;Agder;4223;Vennesla;;;RØDT;Rødt;2,18595;11868;76;78;154;0,50588;;0;0;
42;Agder;4223;Vennesla;;;SP;Senterpartiet;15,44358;11868;306;782;1088;-7,38813;;5;0;
42;Agder;4223;Vennesla;;;KRF;Kristelig Folkeparti;24,72676;11868;689;1053;1742;-2,02511;;7;0;
42;Agder;4223;Vennesla;;;V;Venstre;1,71753;11868;43;78;121;-0,24973;;0;0;
42;Agder;4223;Vennesla;;;H;Høyre;14,93258;11868;367;685;1052;2,87054;;4;0;
42;Agder;4223;Vennesla;;;FRP;Fremskrittspartiet;14,6061;11868;331;698;1029;5,84677;;4;0;
42;Agder;4223;Vennesla;;;KRISTNE;Konservativt;5,3797;11868;127;252;379;2,17752;;2;0;
42;Agder;4223;Vennesla;;;PS;Partiet Sentrum;1,47622;11868;43;61;104;1,47622;;0;0;
42;Agder;4224;Åseral;;;A;Arbeiderpartiet;33,4608;714;83;92;175;-2,36528;;6;0;
42;Agder;4224;Åseral;;;SP;Senterpartiet;26,19503;714;78;59;137;-3,37019;;4;0;
42;Agder;4224;Åseral;;;KRF;Kristelig Folkeparti;23,90057;714;54;71;125;8,94405;;4;0;
42;Agder;4224;Åseral;;;H;Høyre;16,44359;714;35;51;86;-3,20858;;3;0;
42;Agder;4225;Lyngdal;;;A;Arbeiderpartiet;10,48175;8049;236;321;557;-3,2098;;3;0;
42;Agder;4225;Lyngdal;;;SV;SV - Sosialistisk Venstreparti;1,242;8049;42;24;66;1,242;;0;0;
42;Agder;4225;Lyngdal;;;RØDT;Rødt;1,75009;8049;55;38;93;-1,21508;;0;0;
42;Agder;4225;Lyngdal;;;SP;Senterpartiet;9,48438;8049;203;301;504;-8,30666;;3;0;
42;Agder;4225;Lyngdal;;;KRF;Kristelig Folkeparti;16,24012;8049;429;434;863;-5,39172;;5;0;
42;Agder;4225;Lyngdal;;;MDG;Miljøpartiet De Grønne;1,12909;8049;39;21;60;1,12909;;0;0;
42;Agder;4225;Lyngdal;;;V;Venstre;5,66428;8049;123;178;301;1,68418;;2;0;
42;Agder;4225;Lyngdal;;;H;Høyre;17,14339;8049;452;459;911;-11,41382;;5;0;
42;Agder;4225;Lyngdal;;;FRP;Fremskrittspartiet;32,40497;8049;780;942;1722;21,02188;;10;0;
42;Agder;4225;Lyngdal;;;INP;Industri- og Næringspartiet;3,25555;8049;79;94;173;3,25555;;1;0;
42;Agder;4225;Lyngdal;;;PS;Partiet Sentrum;1,20437;8049;31;33;64;1,20437;;0;0;
42;Agder;4226;Hægebostad;;;A;Arbeiderpartiet;11,32623;1342;47;70;117;4,36881;;2;0;
42;Agder;4226;Hægebostad;;;SP;Senterpartiet;23,91094;1342;88;159;247;-14,6145;;4;0;
42;Agder;4226;Hægebostad;;;KRF;Kristelig Folkeparti;10,35818;1342;37;70;107;2,36233;;2;0;
42;Agder;4226;Hægebostad;;;H;Høyre;31,55857;1342;117;209;326;11,30935;;5;0;
42;Agder;4226;Hægebostad;;;FRP;Fremskrittspartiet;15,97289;1342;44;121;165;-0,64185;;3;0;
42;Agder;4226;Hægebostad;;;TPLH;Tverrpolitisk liste;6,87318;1342;23;48;71;-2,78414;;1;0;
42;Agder;4227;Kvinesdal;;;A;Arbeiderpartiet;19,36923;4672;253;355;608;-2,71239;;5;0;
42;Agder;4227;Kvinesdal;;;SP;Senterpartiet;7,29532;4672;86;143;229;-14,43831;;2;0;
42;Agder;4227;Kvinesdal;;;KRF;Kristelig Folkeparti;28,41669;4672;408;484;892;2,57044;;8;0;
42;Agder;4227;Kvinesdal;;;MDG;Miljøpartiet De Grønne;2,6123;4672;24;58;82;2,6123;;1;0;
42;Agder;4227;Kvinesdal;;;V;Venstre;1,52915;4672;20;28;48;-0,43226;;0;0;
42;Agder;4227;Kvinesdal;;;H;Høyre;10,35362;4672;175;150;325;-3,15477;;3;0;
42;Agder;4227;Kvinesdal;;;FRP;Fremskrittspartiet;22,3001;4672;348;352;700;7,43138;;6;0;
42;Agder;4227;Kvinesdal;;;INP;Industri- og Næringspartiet;8,12361;4672;106;149;255;8,12361;;2;0;
42;Agder;4228;Sirdal;;;A;Arbeiderpartiet;31,54057;1400;216;130;346;-8,73216;;6;0;
42;Agder;4228;Sirdal;;;SP;Senterpartiet;25,88879;1400;128;156;284;6,25242;;5;0;
42;Agder;4228;Sirdal;;;KRF;Kristelig Folkeparti;13,67366;1400;76;74;150;3,94638;;3;0;
42;Agder;4228;Sirdal;;;V;Venstre;5,46946;1400;35;25;60;-0,71236;;1;0;
42;Agder;4228;Sirdal;;;H;Høyre;18,86964;1400;117;90;207;1,32419;;3;0;
42;Agder;4228;Sirdal;;;FRP;Fremskrittspartiet;4,55789;1400;34;16;50;4,55789;;1;0;
46;Vestland;4601;Bergen;;;A;Arbeiderpartiet;18,45479;231952;14480;12581;27061;-1,32707;;13;0;
